LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
56.97769,-167.68022,G-01,31,2019,6/24/19 18:26,38.4114,74.7159,yellowfin sole,Limanda aspera,10210,77,4.3,9.3,94,201901,83
56.9902,-168.33563,G-18,32,2019,6/25/19 7:13,9.289,18.8172,yellowfin sole,Limanda aspera,10210,81,4.3,9.2,94,201901,84
57.30999,-168.38158,H-18,32,2019,6/25/19 9:51,20.9631,40.8509,yellowfin sole,Limanda aspera,10210,74,4.1,8.9,94,201901,85
57.34135,-167.75688,H-01,31,2019,6/25/19 12:49,18.7954,39.9773,yellowfin sole,Limanda aspera,10210,73,3.8,9.2,94,201901,86
57.33582,-167.13461,H-02,31,2019,6/25/19 15:30,37.3212,94.2679,yellowfin sole,Limanda aspera,10210,70,3.9,9.4,94,201901,87
57.31946,-166.46556,H-03,31,2019,6/26/19 7:07,169.4236,400.2245,yellowfin sole,Limanda aspera,10210,70,3.7,9.6,94,201901,88
57.64686,-166.49533,I-03,31,2019,6/26/19 9:59,156.6683,384.2338,yellowfin sole,Limanda aspera,10210,66,3.8,9.3,94,201901,89
57.98603,-166.51849,J-03,31,2019,6/26/19 12:43,53.822,147.3782,yellowfin sole,Limanda aspera,10210,61,4.2,8.9,94,201901,90
58.32342,-166.54665,K-03,10,2019,6/26/19 15:21,51.1506,227.5783,yellowfin sole,Limanda aspera,10210,48,5.4,7.9,94,201901,91
57.64986,-167.12238,I-02,31,2019,6/27/19 7:09,98.6232,251.3746,yellowfin sole,Limanda aspera,10210,68,3.6,9.2,94,201901,92
57.98198,-167.15639,J-02,31,2019,6/27/19 9:47,58.5324,153.6689,yellowfin sole,Limanda aspera,10210,63,3.6,9,94,201901,93
58.3323,-167.17222,K-02,20,2019,6/27/19 12:32,101.5315,263.8992,yellowfin sole,Limanda aspera,10210,52,4.5,8.4,94,201901,94
58.33125,-167.82634,K-01,41,2019,6/27/19 15:20,112.403,325.1348,yellowfin sole,Limanda aspera,10210,60,3.9,9.2,94,201901,95
58.65163,-167.84154,L-01,20,2019,6/27/19 17:55,69.0526,159.9507,yellowfin sole,Limanda aspera,10210,47,5.1,8.8,94,201901,96
58.34709,-168.47399,K-18,41,2019,6/28/19 7:06,52.6322,115.5909,yellowfin sole,Limanda aspera,10210,66,3.4,9.3,94,201901,97
58.02437,-168.44444,J-18,42,2019,6/28/19 9:37,60.257,122.7011,yellowfin sole,Limanda aspera,10210,70,3.5,9.3,94,201901,98
57.99647,-167.82595,J-01,41,2019,6/28/19 12:33,33.7891,86.0413,yellowfin sole,Limanda aspera,10210,67,3.7,9.5,94,201901,99
57.69396,-167.75726,I-01,31,2019,6/28/19 15:11,13.064,33.1602,yellowfin sole,Limanda aspera,10210,69,3.9,9.5,94,201901,100
57.66708,-168.38631,I-18,42,2019,6/28/19 18:09,60.8463,128.7552,yellowfin sole,Limanda aspera,10210,71,4,9.6,94,201901,101
57.50975,-168.73239,IH1918,42,2019,6/29/19 7:10,53.1517,109.0423,yellowfin sole,Limanda aspera,10210,72,4.2,9.4,94,201901,102
57.35335,-168.97735,H-19,42,2019,6/29/19 9:26,133.9729,275.1752,yellowfin sole,Limanda aspera,10210,71,4.3,9.6,94,201901,103
57.17949,-168.61982,HG1918,32,2019,6/29/19 12:22,15.6964,33.2986,yellowfin sole,Limanda aspera,10210,76,4.5,9.6,94,201901,104
57.01864,-168.92244,G-19,32,2019,6/29/19 14:33,6.9061,13.2314,yellowfin sole,Limanda aspera,10210,79,4.3,9.8,94,201901,105
56.84641,-168.59127,GF1918,32,2019,6/29/19 17:11,5.2087,10.1452,yellowfin sole,Limanda aspera,10210,97,4.4,10,94,201901,106
56.68304,-168.88859,F-19,32,2019,6/30/19 7:08,5.4491,10.8508,yellowfin sole,Limanda aspera,10210,100,4.4,9.8,94,201901,107
56.65488,-169.52498,F-20,32,2019,7/3/19 7:11,37.8177,66.4235,yellowfin sole,Limanda aspera,10210,80,6.1,8.5,94,201901,115
56.98491,-169.54241,G-20,42,2019,7/3/19 9:49,36.4755,82.3881,yellowfin sole,Limanda aspera,10210,61,5.3,7.1,94,201901,116
57.15068,-169.31816,HG2019,42,2019,7/3/19 11:50,23.3384,46.803,yellowfin sole,Limanda aspera,10210,73,4.5,5.7,94,201901,117
57.31138,-169.59472,H-20,42,2019,7/3/19 14:10,55.1856,89.51,yellowfin sole,Limanda aspera,10210,61,4.4,8.6,94,201901,118
57.65585,-169.66318,I-20,42,2019,7/3/19 16:42,25.0466,55.176,yellowfin sole,Limanda aspera,10210,70,3.9,8.3,94,201901,119
57.82094,-169.3555,JI2019,42,2019,7/4/19 7:07,23.0369,51.8025,yellowfin sole,Limanda aspera,10210,66,3.9,8.6,94,201901,120
57.9753,-169.68565,J-20,42,2019,7/4/19 9:37,30.2913,57.5368,yellowfin sole,Limanda aspera,10210,70,3.3,8.7,94,201901,121
58.31949,-169.72579,K-20,41,2019,7/4/19 12:15,104.387,240.0617,yellowfin sole,Limanda aspera,10210,69,3.2,8.8,94,201901,122
58.64867,-169.77592,L-20,41,2019,7/4/19 14:50,115.4079,286.0583,yellowfin sole,Limanda aspera,10210,66,3.1,8.4,94,201901,123
60.01679,-169.32872,P-19,20,2019,7/5/19 7:10,52.4868,152.1652,yellowfin sole,Limanda aspera,10210,47,3.9,7.9,94,201901,124
59.68336,-169.27009,O-19,20,2019,7/5/19 9:46,48.143,187.3745,yellowfin sole,Limanda aspera,10210,48,4.1,8.3,94,201901,125
59.36072,-169.23052,N-19,20,2019,7/5/19 12:18,68.5632,235.0322,yellowfin sole,Limanda aspera,10210,50,4.1,8.5,94,201901,126
59.02694,-169.1629,M-19,41,2019,7/5/19 14:49,43.8411,163.7221,yellowfin sole,Limanda aspera,10210,54,4.4,8.9,94,201901,127
58.98307,-169.84268,M-20,41,2019,7/6/19 7:10,67.5726,181.0633,yellowfin sole,Limanda aspera,10210,63,3.1,8.8,94,201901,128
59.31422,-169.8658,N-20,41,2019,7/6/19 9:43,54.5493,156.194,yellowfin sole,Limanda aspera,10210,61,3.1,8.9,94,201901,129
59.65473,-169.90879,O-20,41,2019,7/6/19 12:18,14.1178,35.365,yellowfin sole,Limanda aspera,10210,57,3.4,8.5,94,201901,130
59.98522,-169.96241,P-20,41,2019,7/6/19 14:50,55.0068,123.6092,yellowfin sole,Limanda aspera,10210,54,3.1,8.4,94,201901,131
60.31541,-170.02238,Q-20,20,2019,7/6/19 17:23,34.6425,140.1382,yellowfin sole,Limanda aspera,10210,52,2.9,8.4,94,201901,132
60.34107,-170.65359,Q-21,41,2019,7/7/19 6:59,7.508,18.0092,yellowfin sole,Limanda aspera,10210,62,2.6,8.7,94,201901,133
60.03167,-170.6391,P-21,41,2019,7/7/19 9:28,16.4916,36.7778,yellowfin sole,Limanda aspera,10210,64,2.7,8.5,94,201901,134
59.6863,-170.58696,O-21,41,2019,7/7/19 12:08,118.0201,258.863,yellowfin sole,Limanda aspera,10210,67,2.7,9.2,94,201901,135
59.35335,-170.54073,N-21,41,2019,7/7/19 14:42,227.6319,481.2061,yellowfin sole,Limanda aspera,10210,68,2.8,9.4,94,201901,136
59.01578,-172.43835,M-24,41,2019,7/8/19 7:08,21.7466,35.3092,yellowfin sole,Limanda aspera,10210,98,3.4,10.2,94,201901,137
58.99056,-173.06274,M-25,61,2019,7/15/19 15:59,1.2277,1.3264,yellowfin sole,Limanda aspera,10210,106,3.4,11.4,94,201901,152
59.32145,-173.14999,N-25,43,2019,7/15/19 18:37,4.6101,7.8351,yellowfin sole,Limanda aspera,10210,100,3.2,11.7,94,201901,153
59.32015,-172.49381,N-24,43,2019,7/16/19 7:13,39.9229,68.3675,yellowfin sole,Limanda aspera,10210,88,3.2,11.5,94,201901,154
59.49626,-172.86179,ON2524,43,2019,7/16/19 9:56,12.2118,22.1315,yellowfin sole,Limanda aspera,10210,94,3,11.1,94,201901,155
59.65889,-172.57127,O-24,43,2019,7/16/19 13:04,5.7298,11.3591,yellowfin sole,Limanda aspera,10210,84,2.8,11,94,201901,156
59.83152,-172.91294,PO2524,43,2019,7/16/19 18:59,8.7307,16.8011,yellowfin sole,Limanda aspera,10210,80,2.4,10.7,94,201901,158
59.82699,-172.26662,PO2423,43,2019,7/17/19 7:13,4.5626,9.6182,yellowfin sole,Limanda aspera,10210,76,2.3,11.3,94,201901,159
59.66747,-171.90611,O-23,43,2019,7/17/19 10:26,4.8225,9.2871,yellowfin sole,Limanda aspera,10210,78,2.6,10.9,94,201901,160
59.65367,-171.25576,O-22,41,2019,7/17/19 13:17,70.1908,136.2614,yellowfin sole,Limanda aspera,10210,72,2.7,10.8,94,201901,161
59.97039,-171.30051,P-22,41,2019,7/17/19 16:01,12.5758,27.6147,yellowfin sole,Limanda aspera,10210,69,2.4,10.8,94,201901,162
60.0023,-171.93329,P-23,43,2019,7/17/19 18:52,23.0314,53.9885,yellowfin sole,Limanda aspera,10210,66,2.5,10.6,94,201901,163
60.31376,-172.06412,Q-23,43,2019,7/18/19 7:12,9.1083,19.0669,yellowfin sole,Limanda aspera,10210,59,2.1,10.1,94,201901,164
60.33568,-171.36549,Q-22,41,2019,7/18/19 10:47,3.6469,6.9446,yellowfin sole,Limanda aspera,10210,66,2.2,10.4,94,201901,165
60.64473,-171.43654,R-22,41,2019,7/18/19 13:45,4.3063,9.0399,yellowfin sole,Limanda aspera,10210,63,2.2,10.5,94,201901,166
60.99649,-171.50217,S-22,41,2019,7/18/19 16:47,12.7497,27.6574,yellowfin sole,Limanda aspera,10210,60,2.1,10.8,94,201901,167
60.99968,-172.18875,S-23,41,2019,7/19/19 7:08,20.5134,53.1859,yellowfin sole,Limanda aspera,10210,64,1.9,9.9,94,201901,168
60.68481,-172.11585,R-23,41,2019,7/19/19 9:59,3.932,8.6396,yellowfin sole,Limanda aspera,10210,61,2,10.3,94,201901,169
60.66581,-172.72284,R-24,41,2019,7/19/19 12:44,35.7798,71.9459,yellowfin sole,Limanda aspera,10210,45,4.6,10.3,94,201901,170
60.9998,-172.83648,S-24,41,2019,7/19/19 15:49,4.363,7.8196,yellowfin sole,Limanda aspera,10210,66,2.3,10.5,94,201901,171
60.99848,-173.46873,S-25,41,2019,7/19/19 18:48,3.4687,7.0013,yellowfin sole,Limanda aspera,10210,75,2.2,10.7,94,201901,172
60.01689,-174.58972,P-27,62,2019,7/20/19 10:16,0.3053,0.3793,yellowfin sole,Limanda aspera,10210,108,2.7,10.1,94,201901,174
60.97787,-174.1884,S-26,41,2019,7/26/19 16:30,1.4773,3.7731,yellowfin sole,Limanda aspera,10210,83,2.2,10.7,94,201901,198
61.00248,-174.87204,S-27,82,2019,7/27/19 7:35,0.7485,1.0352,yellowfin sole,Limanda aspera,10210,91,2.2,10.5,94,201901,199
61.34193,-175.0234,T-27,82,2019,7/27/19 10:20,0.2473,0.587,yellowfin sole,Limanda aspera,10210,87,1.6,10.7,94,201901,200
61.33818,-174.36084,T-26,82,2019,7/27/19 12:52,5.6802,8.8401,yellowfin sole,Limanda aspera,10210,79,1.7,11,94,201901,201
61.3333,-173.6226,T-25,82,2019,7/27/19 15:37,2.3095,5.3679,yellowfin sole,Limanda aspera,10210,74,0.8,11.2,94,201901,202
61.66961,-173.64715,U-25,82,2019,7/28/19 7:32,9.6465,23.0298,yellowfin sole,Limanda aspera,10210,71,0.7,10.9,94,201901,203
61.66843,-174.40078,U-26,82,2019,7/28/19 10:15,4.2994,6.6053,yellowfin sole,Limanda aspera,10210,77,0.3,10.6,94,201901,204
61.99285,-174.49934,V-26,82,2019,7/28/19 13:09,1.4878,2.8557,yellowfin sole,Limanda aspera,10210,74,-0.3,10.6,94,201901,205
61.97363,-173.74467,V-25,82,2019,7/28/19 16:23,15.5053,30.1325,yellowfin sole,Limanda aspera,10210,64,1,10.4,94,201901,206
57.32795,-158.41131,H-16,10,2019,6/3/19 7:26,35.8871,109.194,yellowfin sole,Limanda aspera,10210,32,7.4,7.6,162,201901,2
57.64321,-158.34137,I-16,10,2019,6/3/19 11:57,28.5742,92.9468,yellowfin sole,Limanda aspera,10210,36,6.9,6.9,162,201901,3
57.97848,-158.31661,J-16,10,2019,6/3/19 14:59,23.5625,169.8159,yellowfin sole,Limanda aspera,10210,36,6.8,7.1,162,201901,4
58.35607,-159.55486,K-14,10,2019,6/4/19 6:55,93.5475,544.0497,yellowfin sole,Limanda aspera,10210,26,8.1,9.4,162,201901,5
58.0196,-159.60572,J-14,10,2019,6/4/19 9:54,53.2694,239.5669,yellowfin sole,Limanda aspera,10210,42,6.5,7.3,162,201901,6
57.68052,-159.62689,I-14,10,2019,6/4/19 12:41,105.0514,373.6246,yellowfin sole,Limanda aspera,10210,50,5.9,7.7,162,201901,7
57.34794,-159.66216,H-14,10,2019,6/4/19 15:46,51.8573,151.6912,yellowfin sole,Limanda aspera,10210,55,5.5,7.6,162,201901,8
57.01791,-159.69703,G-14,10,2019,6/4/19 18:18,1276.8877,3923.366,yellowfin sole,Limanda aspera,10210,54,5.7,7.9,162,201901,9
57.00733,-160.31564,G-13,31,2019,6/5/19 7:57,125.744,314.7586,yellowfin sole,Limanda aspera,10210,63,5.2,7.6,162,201901,10
56.9897,-160.92772,G-12,31,2019,6/5/19 10:48,15.7049,42.9364,yellowfin sole,Limanda aspera,10210,66,4.8,7.3,162,201901,11
57.32342,-160.92923,H-12,31,2019,6/5/19 13:57,17.9732,58.973,yellowfin sole,Limanda aspera,10210,63,4.6,7.6,162,201901,12
57.65181,-160.88213,I-12,31,2019,6/5/19 17:00,54.4539,224.6265,yellowfin sole,Limanda aspera,10210,56,5.1,7.9,162,201901,13
57.99668,-160.85802,J-12,10,2019,6/6/19 7:00,46.7017,171.6139,yellowfin sole,Limanda aspera,10210,46,6,8.8,162,201901,14
58.28448,-160.8015,K-12,10,2019,6/6/19 10:02,93.8885,329.6973,yellowfin sole,Limanda aspera,10210,33,6.8,9,162,201901,15
58.20955,-161.53732,K-11,10,2019,6/6/19 13:05,8.2754,25.2407,yellowfin sole,Limanda aspera,10210,40,6.6,9,162,201901,16
58.3183,-162.04436,K-10,10,2019,6/6/19 16:00,79.5743,334.9965,yellowfin sole,Limanda aspera,10210,47,6.7,9.5,162,201901,17
57.98022,-162.10123,J-10,10,2019,6/6/19 18:34,43.1459,149.1764,yellowfin sole,Limanda aspera,10210,36,6.3,8.6,162,201901,18
57.6835,-162.12637,I-10,10,2019,6/7/19 6:57,31.8637,102.1529,yellowfin sole,Limanda aspera,10210,47,6.2,7,162,201901,19
57.35094,-162.14509,H-10,10,2019,6/7/19 9:30,17.2896,87.8263,yellowfin sole,Limanda aspera,10210,52,5.7,7,162,201901,20
57.00829,-162.16481,G-10,31,2019,6/7/19 12:22,16.4679,50.1225,yellowfin sole,Limanda aspera,10210,61,4.9,7.9,162,201901,21
56.67773,-162.18093,F-10,31,2019,6/7/19 15:21,37.1905,118.8267,yellowfin sole,Limanda aspera,10210,71,4.6,8.4,162,201901,22
56.34555,-162.18124,E-10,31,2019,6/8/19 8:28,29.3239,79.4526,yellowfin sole,Limanda aspera,10210,78,4.4,8.6,162,201901,24
56.00455,-162.26172,D-10,31,2019,6/8/19 11:09,8.2982,19.8847,yellowfin sole,Limanda aspera,10210,74,4.9,8.7,162,201901,25
55.67768,-162.80788,C-09,10,2019,6/8/19 14:27,20.6109,48.0875,yellowfin sole,Limanda aspera,10210,51,4.9,8.8,162,201901,26
55.66445,-163.40103,C-08,31,2019,6/8/19 16:51,75.2792,150.1958,yellowfin sole,Limanda aspera,10210,80,4.9,8.8,162,201901,27
55.34481,-163.39036,B-08,31,2019,6/9/19 6:27,144.9388,388.9174,yellowfin sole,Limanda aspera,10210,53,5.4,8.7,162,201901,28
55.35143,-164.0017,B-07,31,2019,6/9/19 9:57,2.5507,4.4525,yellowfin sole,Limanda aspera,10210,78,5.7,8.5,162,201901,29
55.3485,-164.54327,B-06,31,2019,6/9/19 12:33,2.5291,4.7995,yellowfin sole,Limanda aspera,10210,101,5.3,7.5,162,201901,30
55.05511,-164.57017,A-06,31,2019,6/9/19 15:08,7.0712,10.7807,yellowfin sole,Limanda aspera,10210,64,5.9,8,162,201901,31
54.71069,-165.13802,Z-05,31,2019,6/9/19 18:24,9.9109,18.2975,yellowfin sole,Limanda aspera,10210,83,5.9,7.4,162,201901,32
55.66857,-164.5875,C-06,31,2019,6/11/19 14:37,3.6791,6.9783,yellowfin sole,Limanda aspera,10210,97,5.2,9.2,162,201901,36
55.67489,-164.00599,C-07,31,2019,6/11/19 17:14,9.2338,19.2987,yellowfin sole,Limanda aspera,10210,95,5.1,9.3,162,201901,37
55.98878,-164.0336,D-07,31,2019,6/12/19 6:34,9.9764,21.0801,yellowfin sole,Limanda aspera,10210,91,4.7,9.3,162,201901,38
56.32087,-164.0098,E-07,31,2019,6/12/19 9:12,2.9599,7.0339,yellowfin sole,Limanda aspera,10210,86,4.5,9,162,201901,39
56.65284,-164.00925,F-07,31,2019,6/12/19 11:52,1.5114,4.8217,yellowfin sole,Limanda aspera,10210,75,4.1,9,162,201901,40
56.98288,-164.03133,G-07,31,2019,6/12/19 14:25,14.9366,48.5861,yellowfin sole,Limanda aspera,10210,69,4,8.5,162,201901,41
57.3319,-164.02352,H-07,31,2019,6/13/19 6:23,32.0291,113.0811,yellowfin sole,Limanda aspera,10210,63,4,8.7,162,201901,42
57.64376,-164.00665,I-07,10,2019,6/13/19 9:00,52.7329,149.7452,yellowfin sole,Limanda aspera,10210,52,6,7.2,162,201901,43
57.97735,-164.0098,J-07,10,2019,6/13/19 11:37,43.2161,175.8111,yellowfin sole,Limanda aspera,10210,48,6.1,9,162,201901,44
58.32342,-164.0325,K-07,10,2019,6/13/19 14:20,54.3371,209.8941,yellowfin sole,Limanda aspera,10210,41,6.2,10.2,162,201901,45
58.65326,-164.00653,L-07,10,2019,6/13/19 16:48,33.5111,182.4374,yellowfin sole,Limanda aspera,10210,34,7.5,7.8,162,201901,46
58.66036,-163.3461,L-08,10,2019,6/14/19 6:29,179.889,1410.1304,yellowfin sole,Limanda aspera,10210,32,8.1,8.1,162,201901,47
58.97995,-163.32201,M-08,10,2019,6/14/19 9:01,58.6482,851.5221,yellowfin sole,Limanda aspera,10210,23,9.3,9.4,162,201901,48
59.005,-163.97581,M-07,10,2019,6/14/19 11:28,46.2745,486.8172,yellowfin sole,Limanda aspera,10210,27,8.1,8.2,162,201901,49
59.00764,-164.63969,M-06,10,2019,6/14/19 13:54,16.1017,46.6079,yellowfin sole,Limanda aspera,10210,27,8.2,8.1,162,201901,50
58.69292,-164.66715,L-06,10,2019,6/14/19 16:24,53.3398,156.4834,yellowfin sole,Limanda aspera,10210,37,7.1,7.8,162,201901,51
58.35141,-164.63071,K-06,10,2019,6/15/19 6:31,188.3212,641.1599,yellowfin sole,Limanda aspera,10210,44,6.3,8.9,162,201901,52
58.01659,-164.59934,J-06,10,2019,6/15/19 9:21,21.1062,68.4419,yellowfin sole,Limanda aspera,10210,46,6.6,8.3,162,201901,53
57.67419,-164.61851,I-06,10,2019,6/15/19 11:56,32.9699,131.3105,yellowfin sole,Limanda aspera,10210,53,5.2,8.5,162,201901,54
57.343,-164.60169,H-06,31,2019,6/15/19 14:35,78.9087,230.7132,yellowfin sole,Limanda aspera,10210,66,3.6,8.3,162,201901,55
57.00837,-164.59852,G-06,31,2019,6/15/19 17:24,49.6624,152.8865,yellowfin sole,Limanda aspera,10210,69,4,9.1,162,201901,56
56.68538,-164.57939,F-06,31,2019,6/16/19 6:59,70.0804,180.7469,yellowfin sole,Limanda aspera,10210,75,3.9,9.2,162,201901,57
56.3503,-164.57556,E-06,31,2019,6/16/19 9:40,5.2485,12.7231,yellowfin sole,Limanda aspera,10210,86,4.3,9.3,162,201901,58
56.00138,-164.57777,D-06,31,2019,6/16/19 12:15,2.8116,5.9256,yellowfin sole,Limanda aspera,10210,92,4.6,9.6,162,201901,59
55.98544,-165.16671,D-05,31,2019,6/16/19 17:14,3.3378,6.9623,yellowfin sole,Limanda aspera,10210,96,4.9,9.3,162,201901,60
56.33786,-165.18999,E-05,31,2019,6/17/19 6:33,3.5671,7.7835,yellowfin sole,Limanda aspera,10210,86,4.2,9.6,162,201901,61
56.33603,-165.79183,E-04,31,2019,6/17/19 9:17,0.5818,1.1915,yellowfin sole,Limanda aspera,10210,92,4.8,9.3,162,201901,62
56.66005,-167.06417,F-02,31,2019,6/24/19 9:32,13.8626,29.812,yellowfin sole,Limanda aspera,10210,95,4.5,9.9,162,201901,74
56.98914,-167.08534,G-02,31,2019,6/24/19 12:34,36.5126,75.5945,yellowfin sole,Limanda aspera,10210,74,4.3,9.5,162,201901,75
57.01591,-166.47521,G-03,31,2019,6/24/19 15:52,91.0334,222.4538,yellowfin sole,Limanda aspera,10210,74,4.1,9.7,162,201901,76
56.98066,-165.84069,G-04,31,2019,6/25/19 6:58,113.0172,289.8095,yellowfin sole,Limanda aspera,10210,72,4,10,162,201901,77
57.3211,-165.86474,H-04,31,2019,6/25/19 9:57,135.2082,392.1937,yellowfin sole,Limanda aspera,10210,68,3.7,9.7,162,201901,78
57.6547,-165.88003,I-04,31,2019,6/25/19 12:53,41.0478,131.6785,yellowfin sole,Limanda aspera,10210,64,3.8,9.7,162,201901,79
57.98913,-165.8997,J-04,10,2019,6/25/19 15:32,94.234,277.3106,yellowfin sole,Limanda aspera,10210,56,4.8,8.7,162,201901,80
58.30233,-165.91112,K-04,10,2019,6/25/19 18:25,53.4088,127.8355,yellowfin sole,Limanda aspera,10210,44,6.6,8.3,162,201901,81
58.65403,-165.91465,L-04,10,2019,6/26/19 7:09,54.883,198.6191,yellowfin sole,Limanda aspera,10210,37,7.7,7.8,162,201901,82
58.66097,-166.54895,L-03,20,2019,6/26/19 11:13,92.8483,237.1275,yellowfin sole,Limanda aspera,10210,42,7,7.5,162,201901,84
58.66119,-167.20691,L-02,20,2019,6/26/19 14:01,76.2131,260.3098,yellowfin sole,Limanda aspera,10210,44,6,6.7,162,201901,85
58.98579,-167.21579,M-02,20,2019,6/26/19 16:33,145.5117,359.831,yellowfin sole,Limanda aspera,10210,40,6.4,7.3,162,201901,86
58.98153,-167.88802,M-01,20,2019,6/27/19 6:59,72.1616,157.2721,yellowfin sole,Limanda aspera,10210,42,6.2,7,162,201901,87
59.31513,-167.90497,N-01,20,2019,6/27/19 9:42,66.7152,187.0298,yellowfin sole,Limanda aspera,10210,40,6,7.1,162,201901,88
59.6608,-167.94657,O-01,20,2019,6/27/19 12:19,65.0253,174.5897,yellowfin sole,Limanda aspera,10210,35,7.2,7.4,162,201901,89
59.98668,-167.98014,P-01,20,2019,6/27/19 14:42,28.4638,129.9104,yellowfin sole,Limanda aspera,10210,26,7.2,7.2,162,201901,90
59.98951,-168.6269,P-18,20,2019,6/27/19 17:23,38.9707,141.2219,yellowfin sole,Limanda aspera,10210,39,5,7.1,162,201901,91
60.33941,-167.23245,Q-02,20,2019,6/28/19 6:58,48.7763,288.1243,yellowfin sole,Limanda aspera,10210,31,8.9,9.1,162,201901,92
60.33417,-167.95067,Q-01,20,2019,6/28/19 9:38,51.0089,297.3005,yellowfin sole,Limanda aspera,10210,32,8,8,162,201901,93
60.33508,-168.63205,Q-18,20,2019,6/28/19 12:05,53.4842,279.9402,yellowfin sole,Limanda aspera,10210,36,6.1,7.2,162,201901,94
60.3361,-169.28776,Q-19,20,2019,6/28/19 14:44,28.6419,78.9291,yellowfin sole,Limanda aspera,10210,43,3.5,8.7,162,201901,95
59.68079,-168.61443,O-18,20,2019,6/29/19 6:54,56.7148,178.3497,yellowfin sole,Limanda aspera,10210,39,5.1,7.8,162,201901,96
59.35086,-168.55353,N-18,20,2019,6/29/19 9:38,44.9157,110.5017,yellowfin sole,Limanda aspera,10210,41,5.3,7.6,162,201901,97
59.02088,-168.52855,M-18,20,2019,6/29/19 12:10,43.9212,142.8444,yellowfin sole,Limanda aspera,10210,46,5.5,8.4,162,201901,98
58.68452,-168.4872,L-18,20,2019,6/29/19 14:58,68.1799,205.726,yellowfin sole,Limanda aspera,10210,53,4.4,9.6,162,201901,99
58.68142,-169.12431,L-19,41,2019,6/29/19 18:01,40.8558,116.6617,yellowfin sole,Limanda aspera,10210,63,3.2,9.6,162,201901,100
58.33836,-169.10769,K-19,41,2019,6/30/19 7:01,36.7262,83.0861,yellowfin sole,Limanda aspera,10210,68,3.3,9.6,162,201901,101
58.0113,-169.05457,J-19,42,2019,6/30/19 10:10,37.3177,82.8454,yellowfin sole,Limanda aspera,10210,70,3.3,9.2,162,201901,102
57.83691,-168.74847,JI1918,42,2019,6/30/19 12:57,77.8422,173.4866,yellowfin sole,Limanda aspera,10210,70,3.7,9.4,162,201901,103
57.67412,-169.02108,I-19,42,2019,6/30/19 15:45,16.3148,37.6641,yellowfin sole,Limanda aspera,10210,69,3.9,9.8,162,201901,104
57.50145,-169.37841,IH2019,42,2019,6/30/19 19:29,37.1573,83.3393,yellowfin sole,Limanda aspera,10210,71,4.2,9.9,162,201901,106
56.84555,-169.30098,GF2019,32,2019,7/1/19 8:05,39.1059,69.352,yellowfin sole,Limanda aspera,10210,80,4.4,9.4,162,201901,107
56.82388,-169.89744,GF2120,42,2019,7/1/19 11:08,4.358,8.3396,yellowfin sole,Limanda aspera,10210,72,5.5,9.4,162,201901,108
57.03026,-170.2142,G-21,42,2019,7/3/19 11:42,35.9636,73.0822,yellowfin sole,Limanda aspera,10210,65,5.8,7.4,162,201901,109
57.10288,-170.46517,HG2221,42,2019,7/3/19 17:22,10.3534,13.6047,yellowfin sole,Limanda aspera,10210,49,7.2,8,162,201901,111
57.166,-169.83242,HG2120,42,2019,7/4/19 7:00,5.9404,9.9266,yellowfin sole,Limanda aspera,10210,53,7.2,8,162,201901,112
57.48941,-169.98476,IH2120,42,2019,7/4/19 11:54,23.8398,51.2384,yellowfin sole,Limanda aspera,10210,69,4.4,8.5,162,201901,114
57.49167,-170.52322,IH2221,42,2019,7/4/19 14:53,35.2698,63.3036,yellowfin sole,Limanda aspera,10210,73,5.4,8.7,162,201901,115
57.35019,-170.83212,H-22,42,2019,7/4/19 17:20,7.3403,10.885,yellowfin sole,Limanda aspera,10210,82,5.5,9,162,201901,116
57.65666,-170.90425,I-22,42,2019,7/5/19 7:01,0.9626,1.5338,yellowfin sole,Limanda aspera,10210,86,4.8,8.7,162,201901,117
57.82782,-170.63003,JI2221,42,2019,7/5/19 9:58,29.4935,56.2648,yellowfin sole,Limanda aspera,10210,78,4.3,8.7,162,201901,118
57.66794,-170.29194,I-21,42,2019,7/5/19 13:25,13.68,26.3979,yellowfin sole,Limanda aspera,10210,72,4.1,9.1,162,201901,119
57.80848,-170.01486,JI2120,42,2019,7/5/19 15:51,28.8643,55.2649,yellowfin sole,Limanda aspera,10210,72,3.7,9,162,201901,120
57.99665,-170.99783,J-22,42,2019,7/6/19 7:01,9.3213,15.3478,yellowfin sole,Limanda aspera,10210,87,4,9,162,201901,121
57.99431,-170.34749,J-21,42,2019,7/6/19 9:35,26.8984,54.2881,yellowfin sole,Limanda aspera,10210,74,4,9.1,162,201901,122
